study,group,participant,item,response,word,onset,exact,acceptable,response_regex,match1,spelling,suggestion,suggestion_regex,match2,accuracy
210510_su,korean,suko43,noise_39,sensitive,sensitive,sens,itive,sensitive,\bsensitive\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko43,noise_40,inside,inner,in,ner,inner,\binside\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko43,noise_41,rest,result,res,ult,result,\brest\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko43,noise_42,temperature,temporary,temp,orary,temporary,\btemperature\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko43,noise_43,permition,permanent,perm,anent,permanent,\bpermition\b,FALSE,FALSE,"c(""perdition"", ""permit ion"", ""permit-ion"", ""permeation"", ""permitting"", ""permutation"", ""permission"")",\bperdition\b|\bpermit ion\b|\bpermit-ion\b|\bpermeation\b|\bpermitting\b|\bpermutation\b|\bpermission\b,FALSE,FALSE
210510_su,korean,suko43,noise_44,addition,addition,addi,tion,addition,\baddition\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko43,noise_45,raise,raise,ra,ise,raise,\braise\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko43,noise_46,presstion,pressure,pres,sure,pressure,\bpresstion\b,FALSE,FALSE,"c(""presumption"", ""repression"", ""presentation"", ""prescription"")",\bpresumption\b|\brepression\b|\bpresentation\b|\bprescription\b,FALSE,FALSE
210510_su,korean,suko43,noise_47,anxious,anxiety,anx,iety,anxiety,\banxious\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko43,noise_48,meny,mental,men,tal,mental,\bmeny\b,FALSE,FALSE,"c(""menu"", ""men"", ""meany"", ""many"", ""mend"", ""deny"", ""men y"")",\bmenu\b|\bmen\b|\bmeany\b|\bmany\b|\bmend\b|\bdeny\b|\bmen y\b,FALSE,FALSE
210510_su,korean,suko43,noise_49,interruption,interfere,inte,rfere,interfere,\binterruption\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko43,noise_50,slepping,sleep,sl,eep,sleep,\bslepping\b,FALSE,FALSE,"c(""sleeping"", ""slipping"", ""slapping"", ""stepping"", ""slopping"", ""schlepping"", ""pepping"")",\bsleeping\b|\bslipping\b|\bslapping\b|\bstepping\b|\bslopping\b|\bschlepping\b|\bpepping\b,FALSE,FALSE
210510_su,korean,suko44,algae_01,very,very,ve,ry,very,\bvery\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko44,algae_02,becauce,because,bec,ause,because,\bbecauce\b,FALSE,FALSE,"c(""because"", ""became"")",\bbecause\b|\bbecame\b,TRUE,TRUE
210510_su,korean,suko44,algae_03,make,make,ma,ke,make,\bmake\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko44,algae_04,when,which,wh,ich,which,\bwhen\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko44,algae_05,needs,need,ne,ed,need,\bneeds\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko44,algae_06,breath,breathe,bre,athe,breathe,\bbreath\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko44,algae_07,seaanimal,seaweed,sea,weed,seaweed,\bseaanimal\b,FALSE,FALSE,"c(""sea animal"", ""sea-animal"", ""animalcule"")",\bsea animal\b|\bsea-animal\b|\banimalcule\b,FALSE,FALSE
210510_su,korean,suko44,algae_08,like,like,li,ke,like,\blike\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko44,algae_09,however,however,how,ever,however,\bhowever\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko44,algae_10,actually,actually,actu,ally,actually,\bactually\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko44,algae_11,nor,nor,n,or,nor,\bnor\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko44,algae_12,instead,instead,ins,tead,instead,\binstead\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko44,algae_13,belongs,belong,bel,ong,belong,\bbelongs\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko44,algae_14,grade,group,gr,oup,group,\bgrade\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko44,algae_15,called,called,cal,led,called,\bcalled\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko44,algae_16,these,there,th,ere,there,\bthese\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko44,algae_17,mainly,many,ma,ny,many,\bmainly\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko44,algae_18,species,species,spe,cies,species,\bspecies\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko44,algae_19,types,types,ty,pes,types,\btypes\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko44,algae_20,more,most,mo,st,most,\bmore\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko44,algae_21,body,bodies,bod,ies,bodies,\bbody\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko44,algae_22,waves,water,wa,ter,water,\bwaves\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko44,algae_23,ocean,oceans,oce,ans,oceans,\bocean\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko44,algae_24,lake,lakes,la,kes,lakes,\blake\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko44,algae_25,ponds,ponds,po,nds,ponds,\bponds\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko44,noise_26,generated,generated,gene,rated,generated,\bgenerated\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko44,noise_27,industrial,industrial,indus,trial,industrial,\bindustrial\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko44,noise_28,workplaces,workplaces,workp,laces,workplaces,\bworkplaces\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko44,noise_29,comes,comes,co,mes,comes,\bcomes\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko44,noise_30,highway,highway,hig,hway,highway,\bhighway\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko44,noise_31,airport,airplane,airp,lane,airplane,\bairport\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko44,noise_32,construction,construction,constr,uction,construction,\bconstruction\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko44,noise_33,more,more,mo,re,more,\bmore\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko44,noise_34,mean,mere,me,re,mere,\bmean\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko44,noise_35,cerertain,certain,cer,tain,certain,\bcerertain\b,FALSE,FALSE,"c(""certain"", ""entertainer"", ""entertain"", ""retainer"", ""pertain"")",\bcertain\b|\bentertainer\b|\bentertain\b|\bretainer\b|\bpertain\b,TRUE,TRUE
210510_su,korean,suko44,noise_36,duration,durations,dura,tions,durations,\bduration\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko44,noise_37,physical,physical,phys,ical,physical,\bphysical\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko44,noise_38,ears,eardrum,ear,drum,eardrum,\bears\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko44,noise_39,sensitive,sensitive,sens,itive,sensitive,\bsensitive\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko44,noise_40,inside,inner,in,ner,inner,\binside\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko44,noise_41,results,result,res,ult,result,\bresults\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko44,noise_42,temporary,temporary,temp,orary,temporary,\btemporary\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko44,noise_43,permenant,permanent,perm,anent,permanent,\bpermenant\b,FALSE,FALSE,"c(""permanent"", ""temperament"", ""pentameter"", ""pennant"")",\bpermanent\b|\btemperament\b|\bpentameter\b|\bpennant\b,TRUE,TRUE
210510_su,korean,suko44,noise_44,addition,addition,addi,tion,addition,\baddition\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko44,noise_45,raise,raise,ra,ise,raise,\braise\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko44,noise_46,pressure,pressure,pres,sure,pressure,\bpressure\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko44,noise_47,anxious,anxiety,anx,iety,anxiety,\banxious\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko44,noise_48,mentally,mental,men,tal,mental,\bmentally\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko44,noise_49,interfere,interfere,inte,rfere,interfere,\binterfere\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko44,noise_50,sleep,sleep,sl,eep,sleep,\bsleep\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,algae_01,very,very,ve,ry,very,\bvery\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,algae_02,because,because,bec,ause,because,\bbecause\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,algae_03,make,make,ma,ke,make,\bmake\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,algae_04,what,which,wh,ich,which,\bwhat\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko45,algae_05,need,need,ne,ed,need,\bneed\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,algae_06,breathe,breathe,bre,athe,breathe,\bbreathe\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,algae_07,seaweeds,seaweed,sea,weed,seaweed,\bseaweeds\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko45,algae_08,like,like,li,ke,like,\blike\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,algae_09,however,however,how,ever,however,\bhowever\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,algae_10,actually,actually,actu,ally,actually,\bactually\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,algae_11,nor,nor,n,or,nor,\bnor\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,algae_12,instead,instead,ins,tead,instead,\binstead\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,algae_13,belong,belong,bel,ong,belong,\bbelong\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,algae_14,group,group,gr,oup,group,\bgroup\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,algae_15,called,called,cal,led,called,\bcalled\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,algae_16,they,there,th,ere,there,\bthey\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko45,algae_17,many,many,ma,ny,many,\bmany\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,algae_18,species,species,spe,cies,species,\bspecies\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,algae_19,types,types,ty,pes,types,\btypes\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,algae_20,more,most,mo,st,most,\bmore\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko45,algae_21,body,bodies,bod,ies,bodies,\bbody\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko45,algae_22,water,water,wa,ter,water,\bwater\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,algae_23,ocean,oceans,oce,ans,oceans,\bocean\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko45,algae_24,lakes,lakes,la,kes,lakes,\blakes\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,algae_25,ponds,ponds,po,nds,ponds,\bponds\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,noise_26,geneerated,generated,gene,rated,generated,\bgeneerated\b,FALSE,FALSE,"c(""generated"", ""degenerate"", ""generate"", ""venerated"", ""generator"")",\bgenerated\b|\bdegenerate\b|\bgenerate\b|\bvenerated\b|\bgenerator\b,TRUE,TRUE
210510_su,korean,suko45,noise_27,industry,industrial,indus,trial,industrial,\bindustry\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko45,noise_28,workplaces,workplaces,workp,laces,workplaces,\bworkplaces\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,noise_29,comes,comes,co,mes,comes,\bcomes\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,noise_30,highway,highway,hig,hway,highway,\bhighway\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,noise_31,airport,airplane,airp,lane,airplane,\bairport\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko45,noise_32,construction,construction,constr,uction,construction,\bconstruction\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,noise_33,more,more,mo,re,more,\bmore\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,noise_34,mere,mere,me,re,mere,\bmere\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,noise_35,certain,certain,cer,tain,certain,\bcertain\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,noise_36,durations,durations,dura,tions,durations,\bdurations\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,noise_37,physical,physical,phys,ical,physical,\bphysical\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,noise_38,ears,eardrum,ear,drum,eardrum,\bears\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko45,noise_39,sensitive,sensitive,sens,itive,sensitive,\bsensitive\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,noise_40,inside,inner,in,ner,inner,\binside\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko45,noise_41,result,result,res,ult,result,\bresult\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,noise_42,temporary,temporary,temp,orary,temporary,\btemporary\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,noise_43,permmanent,permanent,perm,anent,permanent,\bpermmanent\b,FALSE,FALSE,"c(""permanent"", ""permanence"", ""permanency"")",\bpermanent\b|\bpermanence\b|\bpermanency\b,TRUE,TRUE
210510_su,korean,suko45,noise_44,addition,addition,addi,tion,addition,\baddition\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,noise_45,rapid,raise,ra,ise,raise,\brapid\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko45,noise_46,pressure,pressure,pres,sure,pressure,\bpressure\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,noise_47,anxiety,anxiety,anx,iety,anxiety,\banxiety\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,noise_48,mental,mental,men,tal,mental,\bmental\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko45,noise_49,interruption,interfere,inte,rfere,interfere,\binterruption\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko45,noise_50,sleep,sleep,sl,eep,sleep,\bsleep\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko46,algae_01,very,very,ve,ry,very,\bvery\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko46,algae_02,because,because,bec,ause,because,\bbecause\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko46,algae_03,make,make,ma,ke,make,\bmake\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko46,algae_04,which,which,wh,ich,which,\bwhich\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko46,algae_05,necessary,need,ne,ed,need,\bnecessary\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko46,algae_06,breathe,breathe,bre,athe,breathe,\bbreathe\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko46,algae_07,seaplant,seaweed,sea,weed,seaweed,\bseaplant\b,FALSE,FALSE,"c(""sealant"", ""seaplane"", ""sea plant"", ""sea-plant"", ""pleasant"")",\bsealant\b|\bseaplane\b|\bsea plant\b|\bsea-plant\b|\bpleasant\b,FALSE,FALSE
210510_su,korean,suko46,algae_08,like,like,li,ke,like,\blike\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko46,algae_09,however,however,how,ever,however,\bhowever\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko46,algae_10,actually,actually,actu,ally,actually,\bactually\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko46,algae_11,nor,nor,n,or,nor,\bnor\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko46,algae_12,instead,instead,ins,tead,instead,\binstead\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko46,algae_13,belong,belong,bel,ong,belong,\bbelong\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko46,algae_14,great,group,gr,oup,group,\bgreat\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko46,algae_15,called,called,cal,led,called,\bcalled\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko46,algae_16,they,there,th,ere,there,\bthey\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko46,algae_17,made,many,ma,ny,many,\bmade\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko46,algae_18,speices,species,spe,cies,species,\bspeices\b,FALSE,FALSE,"c(""spaces"", ""species"", ""spices"", ""splices"")",\bspaces\b|\bspecies\b|\bspices\b|\bsplices\b,TRUE,TRUE
210510_su,korean,suko46,algae_19,typical,types,ty,pes,types,\btypical\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko46,algae_20,more,most,mo,st,most,\bmore\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko46,algae_21,body,bodies,bod,ies,bodies,\bbody\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko46,algae_22,water,water,wa,ter,water,\bwater\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko46,algae_23,ocean,oceans,oce,ans,oceans,\bocean\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko46,algae_24,lake,lakes,la,kes,lakes,\blake\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko46,algae_25,pond,ponds,po,nds,ponds,\bpond\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko46,noise_26,general,generated,gene,rated,generated,\bgeneral\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko46,noise_27,industrial,industrial,indus,trial,industrial,\bindustrial\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko46,noise_28,workplaces,workplaces,workp,laces,workplaces,\bworkplaces\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko46,noise_29,common,comes,co,mes,comes,\bcommon\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko46,noise_30,highway,highway,hig,hway,highway,\bhighway\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko46,noise_31,airplane,airplane,airp,lane,airplane,\bairplane\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko46,noise_32,construction,construction,constr,uction,construction,\bconstruction\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko46,noise_33,more,more,mo,re,more,\bmore\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko46,noise_34,mere,mere,me,re,mere,\bmere\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko46,noise_35,certain,certain,cer,tain,certain,\bcertain\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko46,noise_36,duration,durations,dura,tions,durations,\bduration\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko46,noise_37,physical,physical,phys,ical,physical,\bphysical\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko46,noise_38,eardrum,eardrum,ear,drum,eardrum,\beardrum\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko46,noise_39,sensitive,sensitive,sens,itive,sensitive,\bsensitive\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko46,noise_40,innate,inner,in,ner,inner,\binnate\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko46,noise_41,result,result,res,ult,result,\bresult\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko46,noise_42,temporal,temporary,temp,orary,temporary,\btemporal\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko46,noise_43,permanent,permanent,perm,anent,permanent,\bpermanent\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko46,noise_44,additional,addition,addi,tion,addition,\badditional\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko46,noise_45,rapid,raise,ra,ise,raise,\brapid\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko46,noise_46,pressure,pressure,pres,sure,pressure,\bpressure\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko46,noise_47,anxiety,anxiety,anx,iety,anxiety,\banxiety\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko46,noise_48,mental,mental,men,tal,mental,\bmental\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko46,noise_49,interrupt,interfere,inte,rfere,interfere,\binterrupt\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko46,noise_50,sleeping,sleep,sl,eep,sleep,\bsleeping\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko47,algae_01,very,very,ve,ry,very,\bvery\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko47,algae_02,because,because,bec,ause,because,\bbecause\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko47,algae_03,make,make,ma,ke,make,\bmake\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko47,algae_04,which,which,wh,ich,which,\bwhich\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko47,algae_05,need,need,ne,ed,need,\bneed\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko47,algae_06,breath,breathe,bre,athe,breathe,\bbreath\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko47,algae_07,seaweed,seaweed,sea,weed,seaweed,\bseaweed\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko47,algae_08,like,like,li,ke,like,\blike\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko47,algae_09,however,however,how,ever,however,\bhowever\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko47,algae_10,actuaully,actually,actu,ally,actually,\bactuaully\b,FALSE,FALSE,"c(""actually"", ""tactfully"")",\bactually\b|\btactfully\b,TRUE,TRUE
210510_su,korean,suko47,algae_11,nor,nor,n,or,nor,\bnor\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko47,algae_12,instead,instead,ins,tead,instead,\binstead\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko47,algae_13,belong,belong,bel,ong,belong,\bbelong\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko47,algae_14,green,group,gr,oup,group,\bgreen\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko47,algae_15,called,called,cal,led,called,\bcalled\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko47,algae_16,these,there,th,ere,there,\bthese\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko47,algae_17,madefrom,many,ma,ny,many,\bmadefrom\b,FALSE,FALSE,"c(""made from"", ""made-from"", ""homemade"")",\bmade from\b|\bmade-from\b|\bhomemade\b,FALSE,FALSE
210510_su,korean,suko47,algae_18,speices,species,spe,cies,species,\bspeices\b,FALSE,FALSE,"c(""spaces"", ""species"", ""spices"", ""splices"")",\bspaces\b|\bspecies\b|\bspices\b|\bsplices\b,TRUE,TRUE
210510_su,korean,suko47,algae_19,type,types,ty,pes,types,\btype\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko47,algae_20,more,most,mo,st,most,\bmore\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko47,algae_21,body,bodies,bod,ies,bodies,\bbody\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko47,algae_22,water,water,wa,ter,water,\bwater\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko47,algae_23,ocean,oceans,oce,ans,oceans,\bocean\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko47,algae_24,lake,lakes,la,kes,lakes,\blake\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko47,algae_25,pools,ponds,po,nds,ponds,\bpools\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko47,noise_26,generated,generated,gene,rated,generated,\bgenerated\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko47,noise_27,industry,industrial,indus,trial,industrial,\bindustry\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko47,noise_28,workplaces,workplaces,workp,laces,workplaces,\bworkplaces\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko47,noise_29,comes,comes,co,mes,comes,\bcomes\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko47,noise_30,highway,highway,hig,hway,highway,\bhighway\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko47,noise_31,airplane,airplane,airp,lane,airplane,\bairplane\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko47,noise_32,construction,construction,constr,uction,construction,\bconstruction\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko47,noise_33,more,more,mo,re,more,\bmore\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko47,noise_34,mere,mere,me,re,mere,\bmere\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko47,noise_35,certain,certain,cer,tain,certain,\bcertain\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko47,noise_36,duration,durations,dura,tions,durations,\bduration\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko47,noise_37,physical,physical,phys,ical,physical,\bphysical\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko47,noise_38,earpower,eardrum,ear,drum,eardrum,\bearpower\b,FALSE,FALSE,"c(""ear power"", ""ear-power"", ""overpower"", ""PowerPC"", ""power"", ""wearer"")",\bear power\b|\bear-power\b|\boverpower\b|\bPowerPC\b|\bpower\b|\bwearer\b,FALSE,FALSE
210510_su,korean,suko47,noise_39,sensitive,sensitive,sens,itive,sensitive,\bsensitive\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko47,noise_40,inside,inner,in,ner,inner,\binside\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko47,noise_41,restriction,result,res,ult,result,\brestriction\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_su,korean,suko47,noise_42,temporary,temporary,temp,orary,temporary,\btemporary\b,TRUE,NA,NA,NA,NA,TRUE
210510_su,korean,suko47,noise_43,permanent,permanent,perm,anent,permanent,\bpermanent\b,TRUE,NA,NA,NA,NA,TRUE
